time (s),/C0/PLUS (A)
60.75E-9,-135.7E-6
61.00E-9,-241.7E-6
61.05E-9,-242.1E-6
61.12E-9,-241.9E-6
61.19E-9,-241.8E-6
61.31E-9,-241.5E-6
61.57E-9,-240.9E-6
62.09E-9,-239.4E-6
63.12E-9,-234.6E-6
64.02E-9,-221.3E-6
64.85E-9,-181.5E-6
65.77E-9,-118.9E-6
66.60E-9,-69.00E-6
67.58E-9,-32.29E-6
68.58E-9,-12.93E-6
69.29E-9,-7.302E-6
70.00E-9,-3.456E-6
70.05E-9,-4.690E-6
70.14E-9,-4.215E-6
70.26E-9,-3.200E-6
70.49E-9,41.64E-6
70.77E-9,183.7E-6
71.00E-9,329.7E-6
71.04E-9,331.0E-6
71.11E-9,329.7E-6
71.18E-9,328.6E-6
71.30E-9,326.3E-6
71.54E-9,321.4E-6
72.03E-9,310.3E-6
73.02E-9,271.7E-6
73.97E-9,195.9E-6
74.80E-9,125.8E-6
75.71E-9,70.26E-6
76.90E-9,28.50E-6
77.79E-9,14.77E-6
78.76E-9,6.594E-6
79.38E-9,4.365E-6
80.00E-9,2.413E-6
80.05E-9,4.893E-6
80.14E-9,4.444E-6
80.24E-9,3.442E-6
80.46E-9,-30.19E-6
80.75E-9,-135.7E-6
81.00E-9,-241.7E-6
81.05E-9,-242.1E-6
81.12E-9,-241.9E-6
81.19E-9,-241.8E-6
81.31E-9,-241.5E-6
81.57E-9,-240.9E-6
82.09E-9,-239.4E-6
83.12E-9,-234.6E-6
84.02E-9,-221.3E-6
84.85E-9,-181.5E-6
85.77E-9,-118.9E-6
86.60E-9,-69.00E-6
87.58E-9,-32.29E-6
88.58E-9,-12.93E-6
89.29E-9,-7.302E-6
90.00E-9,-3.456E-6
90.05E-9,-4.690E-6
90.14E-9,-4.215E-6
90.26E-9,-3.200E-6
90.49E-9,41.64E-6
90.77E-9,183.7E-6
91.00E-9,329.7E-6
91.04E-9,331.0E-6
91.11E-9,329.7E-6
91.18E-9,328.6E-6
91.30E-9,326.3E-6
91.54E-9,321.4E-6
92.03E-9,310.3E-6
93.02E-9,271.7E-6
93.97E-9,195.9E-6
94.80E-9,125.8E-6
95.71E-9,70.26E-6
96.90E-9,28.50E-6
97.79E-9,14.77E-6
98.76E-9,6.594E-6
99.38E-9,4.365E-6
100.0E-9,2.413E-6
100.1E-9,4.893E-6
100.1E-9,4.444E-6
100.2E-9,3.442E-6
100.5E-9,-30.19E-6
100.7E-9,-135.7E-6
101.0E-9,-241.7E-6
101.0E-9,-242.1E-6
101.1E-9,-241.9E-6
101.2E-9,-241.8E-6
101.3E-9,-241.5E-6
101.6E-9,-240.9E-6
102.1E-9,-239.4E-6
103.1E-9,-234.6E-6
104.0E-9,-221.3E-6
104.8E-9,-181.5E-6
105.8E-9,-118.9E-6
106.6E-9,-69.00E-6
107.6E-9,-32.29E-6
108.6E-9,-12.93E-6
109.3E-9,-7.302E-6
110.0E-9,-3.456E-6
110.1E-9,-4.690E-6
110.1E-9,-4.215E-6
110.3E-9,-3.200E-6
110.5E-9,41.64E-6
110.8E-9,183.7E-6
111.0E-9,329.7E-6
111.0E-9,331.0E-6
111.1E-9,329.7E-6
111.2E-9,328.6E-6
111.3E-9,326.3E-6
111.5E-9,321.4E-6
112.0E-9,310.3E-6
113.0E-9,271.7E-6
114.0E-9,195.9E-6
114.8E-9,125.8E-6
115.7E-9,70.26E-6
116.9E-9,28.50E-6
117.8E-9,14.77E-6
118.8E-9,6.594E-6
119.4E-9,4.365E-6
120.0E-9,2.413E-6
120.1E-9,4.893E-6
120.1E-9,4.444E-6
120.2E-9,3.442E-6
120.5E-9,-30.19E-6
120.7E-9,-135.7E-6
121.0E-9,-241.7E-6
121.0E-9,-242.1E-6
121.1E-9,-241.9E-6
121.2E-9,-241.8E-6
121.3E-9,-241.5E-6
121.6E-9,-240.9E-6
122.1E-9,-239.4E-6
123.1E-9,-234.6E-6
124.0E-9,-221.3E-6
124.8E-9,-181.5E-6
125.8E-9,-118.9E-6
126.6E-9,-69.00E-6
127.6E-9,-32.29E-6
128.6E-9,-12.93E-6
129.3E-9,-7.302E-6
130.0E-9,-3.456E-6
130.1E-9,-4.690E-6
130.1E-9,-4.215E-6
130.3E-9,-3.200E-6
130.5E-9,41.64E-6
130.8E-9,183.7E-6
131.0E-9,329.7E-6
131.0E-9,331.0E-6
131.1E-9,329.7E-6
131.2E-9,328.6E-6
131.3E-9,326.3E-6
131.5E-9,321.4E-6
132.0E-9,310.3E-6
133.0E-9,271.7E-6
134.0E-9,195.9E-6
134.8E-9,125.8E-6
135.7E-9,70.26E-6
136.9E-9,28.50E-6
137.8E-9,14.77E-6
138.8E-9,6.594E-6
139.4E-9,4.365E-6
140.0E-9,2.413E-6
140.1E-9,4.893E-6
140.1E-9,4.444E-6
140.2E-9,3.442E-6
140.5E-9,-30.19E-6
140.7E-9,-135.7E-6
141.0E-9,-241.7E-6
141.0E-9,-242.1E-6
141.1E-9,-241.9E-6
141.2E-9,-241.8E-6
141.3E-9,-241.5E-6
141.6E-9,-240.9E-6
142.1E-9,-239.4E-6
143.1E-9,-234.6E-6
144.0E-9,-221.3E-6
144.8E-9,-181.5E-6
145.8E-9,-118.9E-6
146.6E-9,-69.00E-6
147.6E-9,-32.29E-6
148.6E-9,-12.93E-6
149.3E-9,-7.302E-6
150.0E-9,-3.456E-6
150.1E-9,-4.690E-6
150.1E-9,-4.215E-6
150.3E-9,-3.200E-6
150.5E-9,41.64E-6
150.8E-9,183.7E-6
151.0E-9,329.7E-6
151.0E-9,331.0E-6
151.1E-9,329.7E-6
151.2E-9,328.6E-6
151.3E-9,326.3E-6
151.5E-9,321.4E-6
152.0E-9,310.3E-6
153.0E-9,271.7E-6
154.0E-9,195.9E-6
154.8E-9,125.8E-6
155.7E-9,70.26E-6
156.9E-9,28.50E-6
157.8E-9,14.77E-6
158.8E-9,6.594E-6
159.4E-9,4.365E-6
160.0E-9,2.413E-6
160.1E-9,4.893E-6
160.1E-9,4.444E-6
160.2E-9,3.442E-6
160.5E-9,-30.19E-6
160.7E-9,-135.7E-6
161.0E-9,-241.7E-6
161.0E-9,-242.1E-6
161.1E-9,-241.9E-6
161.2E-9,-241.8E-6
161.3E-9,-241.5E-6
161.6E-9,-240.9E-6
162.1E-9,-239.4E-6
163.1E-9,-234.6E-6
164.0E-9,-221.3E-6
164.8E-9,-181.5E-6
165.8E-9,-118.9E-6
166.6E-9,-69.00E-6
167.6E-9,-32.29E-6
168.6E-9,-12.93E-6
169.3E-9,-7.302E-6
170.0E-9,-3.456E-6
170.1E-9,-4.690E-6
170.1E-9,-4.215E-6
170.3E-9,-3.200E-6
170.5E-9,41.64E-6
170.8E-9,183.7E-6
171.0E-9,329.7E-6
171.0E-9,331.0E-6
171.1E-9,329.7E-6
171.2E-9,328.6E-6
171.3E-9,326.3E-6
171.5E-9,321.4E-6
172.0E-9,310.3E-6
173.0E-9,271.7E-6
174.0E-9,195.9E-6
174.8E-9,125.8E-6
175.7E-9,70.26E-6
176.9E-9,28.50E-6
177.8E-9,14.77E-6
178.8E-9,6.594E-6
179.4E-9,4.365E-6
180.0E-9,2.413E-6
180.1E-9,4.893E-6
180.1E-9,4.444E-6
180.2E-9,3.442E-6
180.5E-9,-30.19E-6
180.7E-9,-135.7E-6
181.0E-9,-241.7E-6
181.0E-9,-242.1E-6
181.1E-9,-241.9E-6
181.2E-9,-241.8E-6
181.3E-9,-241.5E-6
181.6E-9,-240.9E-6
182.1E-9,-239.4E-6
183.1E-9,-234.6E-6
184.0E-9,-221.3E-6
184.8E-9,-181.5E-6
185.8E-9,-118.9E-6
186.6E-9,-69.00E-6
187.6E-9,-32.29E-6
188.6E-9,-12.93E-6
189.3E-9,-7.302E-6
190.0E-9,-3.456E-6
190.1E-9,-4.690E-6
190.1E-9,-4.215E-6
190.3E-9,-3.200E-6
190.5E-9,41.64E-6
190.8E-9,183.7E-6
191.0E-9,329.7E-6
191.0E-9,331.0E-6
191.1E-9,329.7E-6
191.2E-9,328.6E-6
191.3E-9,326.3E-6
191.5E-9,321.4E-6
192.0E-9,310.3E-6
193.0E-9,271.7E-6
194.0E-9,195.9E-6
194.8E-9,125.8E-6
195.7E-9,70.26E-6
196.9E-9,28.50E-6
197.8E-9,14.77E-6
198.8E-9,6.594E-6
199.4E-9,4.365E-6
200.0E-9,2.413E-6
