time (s),/C0/PLUS (A)
142.0E-9,-235.2E-6
142.6E-9,-220.0E-6
143.1E-9,-175.7E-6
143.7E-9,-111.1E-6
144.2E-9,-63.61E-6
144.7E-9,-31.82E-6
145.2E-9,-13.55E-6
145.8E-9,-5.430E-6
146.4E-9,-2.204E-6
147.1E-9,-329.9E-9
148.2E-9,-260.8E-9
149.6E-9,204.6E-9
151.0E-9,-201.1E-9
151.1E-9,-1.253E-6
151.2E-9,-1.316E-6
151.4E-9,6.589E-6
151.5E-9,62.53E-6
151.8E-9,182.0E-6
151.9E-9,253.8E-6
152.0E-9,325.3E-6
152.0E-9,326.7E-6
152.1E-9,325.3E-6
152.1E-9,323.9E-6
152.2E-9,321.2E-6
152.3E-9,315.2E-6
152.7E-9,300.6E-6
153.3E-9,239.4E-6
153.8E-9,167.5E-6
154.3E-9,101.6E-6
154.9E-9,47.15E-6
155.4E-9,23.45E-6
156.0E-9,11.44E-6
156.5E-9,5.391E-6
157.2E-9,1.887E-6
158.1E-9,594.3E-9
159.0E-9,35.58E-9
160.0E-9,101.3E-9
160.1E-9,2.433E-6
160.2E-9,2.234E-6
160.3E-9,-998.7E-9
160.6E-9,-67.43E-6
160.8E-9,-159.1E-6
161.0E-9,-240.1E-6
161.0E-9,-241.0E-6
161.1E-9,-240.8E-6
161.1E-9,-240.5E-6
161.2E-9,-240.1E-6
161.5E-9,-239.1E-6
161.9E-9,-236.2E-6
162.7E-9,-213.2E-6
163.5E-9,-137.7E-6
164.0E-9,-77.52E-6
164.6E-9,-37.14E-6
165.3E-9,-11.37E-6
165.8E-9,-4.773E-6
166.5E-9,-1.701E-6
167.2E-9,-460.3E-9
168.3E-9,-53.38E-9
169.8E-9,15.77E-9
171.0E-9,-12.03E-9
171.1E-9,-1.258E-6
171.2E-9,-1.307E-6
171.3E-9,3.359E-6
171.5E-9,57.66E-6
171.8E-9,175.1E-6
171.9E-9,250.2E-6
172.0E-9,325.3E-6
172.0E-9,326.7E-6
172.1E-9,325.2E-6
172.1E-9,323.8E-6
172.2E-9,321.0E-6
172.4E-9,314.8E-6
172.7E-9,299.5E-6
173.3E-9,234.3E-6
173.8E-9,162.7E-6
174.3E-9,97.49E-6
175.0E-9,42.64E-6
175.5E-9,21.50E-6
176.0E-9,10.26E-6
176.6E-9,4.893E-6
177.3E-9,1.552E-6
178.2E-9,556.7E-9
179.1E-9,-33.73E-9
180.0E-9,164.9E-9
180.1E-9,2.439E-6
180.2E-9,2.242E-6
180.3E-9,-273.9E-9
180.6E-9,-60.05E-6
180.8E-9,-150.7E-6
181.0E-9,-240.3E-6
181.0E-9,-240.9E-6
181.1E-9,-240.7E-6
181.2E-9,-240.4E-6
181.3E-9,-239.9E-6
181.5E-9,-238.7E-6
182.0E-9,-235.2E-6
182.6E-9,-220.0E-6
183.1E-9,-175.7E-6
183.7E-9,-111.1E-6
184.2E-9,-63.61E-6
184.7E-9,-31.82E-6
185.2E-9,-13.55E-6
185.8E-9,-5.430E-6
186.4E-9,-2.204E-6
187.1E-9,-329.9E-9
188.2E-9,-260.8E-9
189.6E-9,204.7E-9
191.0E-9,-201.1E-9
191.1E-9,-1.253E-6
191.2E-9,-1.316E-6
191.4E-9,6.588E-6
191.5E-9,62.53E-6
191.8E-9,182.0E-6
191.9E-9,253.8E-6
192.0E-9,325.3E-6
192.0E-9,326.7E-6
192.1E-9,325.3E-6
192.1E-9,323.9E-6
192.2E-9,321.2E-6
192.3E-9,315.2E-6
192.7E-9,300.6E-6
193.3E-9,239.4E-6
193.8E-9,167.5E-6
194.3E-9,101.6E-6
194.9E-9,47.15E-6
195.4E-9,23.45E-6
196.0E-9,11.44E-6
196.5E-9,5.391E-6
197.2E-9,1.887E-6
198.1E-9,594.3E-9
199.0E-9,35.57E-9
200.0E-9,101.3E-9
