time (s),/C0/PLUS (A)
41.08E-9,-241.7E-6
41.14E-9,-241.6E-6
41.24E-9,-241.3E-6
41.45E-9,-240.8E-6
41.87E-9,-239.4E-6
42.70E-9,-235.2E-6
43.51E-9,-222.7E-6
44.23E-9,-184.4E-6
45.03E-9,-120.2E-6
45.74E-9,-70.93E-6
46.90E-9,-22.53E-6
47.75E-9,-9.434E-6
48.38E-9,-4.646E-6
49.00E-9,-2.672E-6
49.05E-9,-3.569E-6
49.14E-9,-3.242E-6
49.24E-9,-2.683E-6
49.46E-9,30.80E-6
49.73E-9,163.0E-6
49.87E-9,245.2E-6
50.00E-9,328.7E-6
50.02E-9,330.3E-6
50.07E-9,329.3E-6
50.12E-9,328.4E-6
50.20E-9,326.5E-6
50.37E-9,322.6E-6
50.71E-9,314.0E-6
51.40E-9,289.3E-6
52.32E-9,215.8E-6
53.02E-9,144.2E-6
53.77E-9,84.24E-6
54.41E-9,49.98E-6
55.20E-9,25.52E-6
55.95E-9,12.82E-6
56.82E-9,5.867E-6
57.83E-9,2.086E-6
59.12E-9,701.6E-9
60.00E-9,152.2E-9
60.06E-9,2.715E-6
60.15E-9,2.546E-6
60.28E-9,146.6E-9
60.55E-9,-59.41E-6
60.81E-9,-162.0E-6
61.00E-9,-241.1E-6
61.03E-9,-241.9E-6
61.08E-9,-241.7E-6
61.14E-9,-241.6E-6
61.24E-9,-241.3E-6
61.45E-9,-240.7E-6
61.87E-9,-239.4E-6
62.71E-9,-235.1E-6
63.51E-9,-222.6E-6
64.23E-9,-184.2E-6
65.03E-9,-120.3E-6
65.74E-9,-71.01E-6
66.90E-9,-22.48E-6
67.76E-9,-9.413E-6
68.38E-9,-4.639E-6
69.00E-9,-2.669E-6
69.05E-9,-3.567E-6
69.14E-9,-3.240E-6
69.24E-9,-2.683E-6
69.46E-9,30.72E-6
69.73E-9,163.0E-6
69.87E-9,245.1E-6
70.00E-9,328.7E-6
70.02E-9,330.3E-6
70.07E-9,329.3E-6
70.12E-9,328.4E-6
70.20E-9,326.5E-6
70.37E-9,322.6E-6
70.71E-9,314.0E-6
71.40E-9,289.3E-6
72.32E-9,215.8E-6
73.02E-9,144.2E-6
73.77E-9,84.22E-6
74.41E-9,49.97E-6
75.20E-9,25.52E-6
75.95E-9,12.81E-6
76.82E-9,5.866E-6
77.83E-9,2.085E-6
79.12E-9,701.4E-9
80.00E-9,152.2E-9
80.06E-9,2.715E-6
80.15E-9,2.546E-6
80.28E-9,150.7E-9
80.55E-9,-59.36E-6
80.81E-9,-161.9E-6
81.00E-9,-241.1E-6
81.03E-9,-241.9E-6
81.08E-9,-241.7E-6
81.14E-9,-241.6E-6
81.24E-9,-241.3E-6
81.45E-9,-240.7E-6
81.87E-9,-239.4E-6
82.71E-9,-235.1E-6
83.51E-9,-222.6E-6
84.23E-9,-184.2E-6
85.03E-9,-120.3E-6
85.74E-9,-71.01E-6
86.90E-9,-22.48E-6
87.76E-9,-9.412E-6
88.38E-9,-4.638E-6
89.00E-9,-2.669E-6
89.05E-9,-3.567E-6
89.14E-9,-3.240E-6
89.24E-9,-2.684E-6
89.46E-9,30.72E-6
89.73E-9,163.0E-6
89.87E-9,245.1E-6
90.00E-9,328.7E-6
90.02E-9,330.3E-6
90.07E-9,329.3E-6
90.12E-9,328.4E-6
90.20E-9,326.5E-6
90.37E-9,322.6E-6
90.71E-9,314.0E-6
91.40E-9,289.3E-6
92.32E-9,215.8E-6
93.02E-9,144.2E-6
93.77E-9,84.22E-6
94.41E-9,49.97E-6
95.20E-9,25.52E-6
95.95E-9,12.81E-6
96.82E-9,5.866E-6
97.83E-9,2.085E-6
99.12E-9,701.3E-9
100.0E-9,152.2E-9
100.1E-9,2.715E-6
100.2E-9,2.546E-6
100.3E-9,151.0E-9
100.5E-9,-59.36E-6
100.8E-9,-161.9E-6
101.0E-9,-241.1E-6
101.0E-9,-241.9E-6
101.1E-9,-241.7E-6
101.1E-9,-241.6E-6
101.2E-9,-241.3E-6
101.5E-9,-240.7E-6
101.9E-9,-239.4E-6
102.7E-9,-235.1E-6
103.5E-9,-222.6E-6
104.2E-9,-184.2E-6
105.0E-9,-120.3E-6
105.7E-9,-71.01E-6
106.9E-9,-22.48E-6
107.8E-9,-9.412E-6
108.4E-9,-4.638E-6
109.0E-9,-2.669E-6
109.1E-9,-3.567E-6
109.1E-9,-3.240E-6
109.2E-9,-2.684E-6
109.5E-9,30.72E-6
109.7E-9,163.0E-6
109.9E-9,245.1E-6
110.0E-9,328.7E-6
110.0E-9,330.3E-6
110.1E-9,329.3E-6
110.1E-9,328.4E-6
110.2E-9,326.5E-6
110.4E-9,322.6E-6
110.7E-9,314.0E-6
111.4E-9,289.3E-6
112.3E-9,215.8E-6
113.0E-9,144.2E-6
113.8E-9,84.22E-6
114.4E-9,49.97E-6
115.2E-9,25.52E-6
116.0E-9,12.81E-6
116.8E-9,5.866E-6
117.8E-9,2.085E-6
119.1E-9,701.3E-9
120.0E-9,152.2E-9
120.1E-9,2.715E-6
120.2E-9,2.546E-6
120.3E-9,151.0E-9
120.5E-9,-59.36E-6
120.8E-9,-161.9E-6
121.0E-9,-241.1E-6
121.0E-9,-241.9E-6
121.1E-9,-241.7E-6
121.1E-9,-241.6E-6
121.2E-9,-241.3E-6
121.5E-9,-240.7E-6
121.9E-9,-239.4E-6
122.7E-9,-235.1E-6
123.5E-9,-222.6E-6
124.2E-9,-184.2E-6
125.0E-9,-120.3E-6
125.7E-9,-71.01E-6
126.9E-9,-22.48E-6
127.8E-9,-9.411E-6
128.4E-9,-4.638E-6
129.0E-9,-2.669E-6
129.1E-9,-3.567E-6
129.1E-9,-3.240E-6
129.2E-9,-2.684E-6
129.5E-9,30.72E-6
129.7E-9,163.0E-6
129.9E-9,245.1E-6
130.0E-9,328.7E-6
130.0E-9,330.3E-6
130.1E-9,329.3E-6
130.1E-9,328.4E-6
130.2E-9,326.5E-6
130.4E-9,322.6E-6
130.7E-9,314.0E-6
131.4E-9,289.3E-6
132.3E-9,215.8E-6
133.0E-9,144.2E-6
133.8E-9,84.22E-6
134.4E-9,49.97E-6
135.2E-9,25.52E-6
136.0E-9,12.81E-6
136.8E-9,5.866E-6
137.8E-9,2.085E-6
139.1E-9,701.3E-9
140.0E-9,152.2E-9
140.1E-9,2.715E-6
140.2E-9,2.546E-6
140.3E-9,151.0E-9
140.5E-9,-59.36E-6
140.8E-9,-161.9E-6
141.0E-9,-241.1E-6
141.0E-9,-241.9E-6
141.1E-9,-241.7E-6
141.1E-9,-241.6E-6
141.2E-9,-241.3E-6
141.5E-9,-240.7E-6
141.9E-9,-239.4E-6
142.7E-9,-235.1E-6
143.5E-9,-222.6E-6
144.2E-9,-184.2E-6
145.0E-9,-120.3E-6
145.7E-9,-71.01E-6
146.9E-9,-22.48E-6
147.8E-9,-9.411E-6
148.4E-9,-4.638E-6
149.0E-9,-2.669E-6
149.1E-9,-3.567E-6
149.1E-9,-3.240E-6
149.2E-9,-2.684E-6
149.5E-9,30.72E-6
149.7E-9,163.0E-6
149.9E-9,245.1E-6
150.0E-9,328.7E-6
150.0E-9,330.3E-6
150.1E-9,329.3E-6
150.1E-9,328.4E-6
150.2E-9,326.5E-6
150.4E-9,322.6E-6
150.7E-9,314.0E-6
151.4E-9,289.3E-6
152.3E-9,215.8E-6
153.0E-9,144.2E-6
153.8E-9,84.22E-6
154.4E-9,49.97E-6
155.2E-9,25.52E-6
156.0E-9,12.81E-6
156.8E-9,5.866E-6
157.8E-9,2.085E-6
159.1E-9,701.3E-9
160.0E-9,152.2E-9
160.1E-9,2.715E-6
160.2E-9,2.546E-6
160.3E-9,151.0E-9
160.5E-9,-59.36E-6
160.8E-9,-161.9E-6
161.0E-9,-241.1E-6
161.0E-9,-241.9E-6
161.1E-9,-241.7E-6
161.1E-9,-241.6E-6
161.2E-9,-241.3E-6
161.5E-9,-240.7E-6
161.9E-9,-239.4E-6
162.7E-9,-235.1E-6
163.5E-9,-222.6E-6
164.2E-9,-184.2E-6
165.0E-9,-120.3E-6
165.7E-9,-71.01E-6
166.9E-9,-22.48E-6
167.8E-9,-9.411E-6
168.4E-9,-4.638E-6
169.0E-9,-2.669E-6
169.1E-9,-3.567E-6
169.1E-9,-3.240E-6
169.2E-9,-2.684E-6
169.5E-9,30.72E-6
169.7E-9,163.0E-6
169.9E-9,245.1E-6
170.0E-9,328.7E-6
170.0E-9,330.3E-6
170.1E-9,329.3E-6
170.1E-9,328.4E-6
170.2E-9,326.5E-6
170.4E-9,322.6E-6
170.7E-9,314.0E-6
171.4E-9,289.3E-6
172.3E-9,215.8E-6
173.0E-9,144.2E-6
173.8E-9,84.22E-6
174.4E-9,49.97E-6
175.2E-9,25.52E-6
176.0E-9,12.81E-6
176.8E-9,5.866E-6
177.8E-9,2.085E-6
179.1E-9,701.3E-9
180.0E-9,152.2E-9
180.1E-9,2.715E-6
180.2E-9,2.546E-6
180.3E-9,151.0E-9
180.5E-9,-59.36E-6
180.8E-9,-161.9E-6
181.0E-9,-241.1E-6
181.0E-9,-241.9E-6
181.1E-9,-241.7E-6
181.1E-9,-241.6E-6
181.2E-9,-241.3E-6
181.5E-9,-240.7E-6
181.9E-9,-239.4E-6
182.7E-9,-235.1E-6
183.5E-9,-222.6E-6
184.2E-9,-184.2E-6
185.0E-9,-120.3E-6
185.7E-9,-71.01E-6
186.9E-9,-22.48E-6
187.8E-9,-9.411E-6
188.4E-9,-4.638E-6
189.0E-9,-2.669E-6
189.1E-9,-3.567E-6
189.1E-9,-3.240E-6
189.2E-9,-2.684E-6
189.5E-9,30.72E-6
189.7E-9,163.0E-6
189.9E-9,245.1E-6
190.0E-9,328.7E-6
190.0E-9,330.3E-6
190.1E-9,329.3E-6
190.1E-9,328.4E-6
190.2E-9,326.5E-6
190.4E-9,322.6E-6
190.7E-9,314.0E-6
191.4E-9,289.3E-6
192.3E-9,215.8E-6
193.0E-9,144.2E-6
193.8E-9,84.22E-6
194.4E-9,49.97E-6
195.2E-9,25.52E-6
196.0E-9,12.81E-6
196.8E-9,5.866E-6
197.8E-9,2.085E-6
199.1E-9,701.3E-9
200.0E-9,152.2E-9
