time (s),/C0/PLUS (A)
31.88E-9,248.2E-6
32.00E-9,318.9E-6
32.02E-9,319.6E-6
32.07E-9,317.0E-6
32.11E-9,314.5E-6
32.19E-9,309.2E-6
32.35E-9,296.0E-6
32.67E-9,245.7E-6
32.96E-9,178.2E-6
33.25E-9,112.5E-6
33.63E-9,55.13E-6
33.98E-9,26.75E-6
34.31E-9,13.38E-6
34.65E-9,6.260E-6
35.07E-9,2.485E-6
35.59E-9,682.1E-9
36.28E-9,128.1E-9
37.24E-9,-18.55E-9
38.70E-9,16.30E-9
40.00E-9,-16.47E-9
40.07E-9,2.268E-6
40.18E-9,1.950E-6
40.34E-9,-6.566E-6
40.54E-9,-52.91E-6
40.74E-9,-132.4E-6
40.87E-9,-186.1E-6
41.00E-9,-238.0E-6
41.02E-9,-239.4E-6
41.07E-9,-239.1E-6
41.11E-9,-238.8E-6
41.20E-9,-238.1E-6
41.37E-9,-236.5E-6
41.70E-9,-230.2E-6
42.01E-9,-208.0E-6
42.41E-9,-139.7E-6
42.71E-9,-85.87E-6
43.07E-9,-40.32E-6
43.53E-9,-12.93E-6
43.87E-9,-5.237E-6
44.25E-9,-2.101E-6
44.69E-9,-439.1E-9
45.34E-9,-199.8E-9
46.26E-9,140.2E-9
47.74E-9,-138.5E-9
49.37E-9,139.1E-9
51.00E-9,-139.2E-9
51.08E-9,-1.173E-6
51.19E-9,-1.175E-6
51.39E-9,12.06E-6
51.56E-9,70.24E-6
51.76E-9,176.0E-6
51.88E-9,248.2E-6
52.00E-9,318.9E-6
52.02E-9,319.6E-6
52.07E-9,317.0E-6
52.11E-9,314.5E-6
52.19E-9,309.2E-6
52.35E-9,296.0E-6
52.67E-9,245.6E-6
52.96E-9,178.1E-6
53.25E-9,112.5E-6
53.63E-9,55.05E-6
53.98E-9,26.72E-6
54.31E-9,13.36E-6
54.65E-9,6.252E-6
55.07E-9,2.480E-6
55.59E-9,681.0E-9
56.28E-9,127.0E-9
57.24E-9,-17.92E-9
58.70E-9,15.65E-9
60.00E-9,-15.81E-9
60.07E-9,2.269E-6
60.18E-9,1.951E-6
60.34E-9,-6.506E-6
60.54E-9,-52.71E-6
60.74E-9,-132.1E-6
60.87E-9,-185.9E-6
61.00E-9,-238.0E-6
61.02E-9,-239.4E-6
61.07E-9,-239.1E-6
61.11E-9,-238.8E-6
61.20E-9,-238.1E-6
61.37E-9,-236.5E-6
61.70E-9,-230.1E-6
62.02E-9,-207.9E-6
62.41E-9,-139.6E-6
62.71E-9,-85.79E-6
63.07E-9,-40.24E-6
63.53E-9,-12.95E-6
63.87E-9,-5.245E-6
64.25E-9,-2.103E-6
64.69E-9,-440.9E-9
65.34E-9,-198.8E-9
66.26E-9,139.0E-9
67.73E-9,-137.3E-9
69.37E-9,137.8E-9
71.00E-9,-138.0E-9
71.08E-9,-1.173E-6
71.19E-9,-1.175E-6
71.39E-9,12.08E-6
71.57E-9,70.31E-6
71.76E-9,176.1E-6
71.88E-9,248.2E-6
72.00E-9,318.9E-6
72.02E-9,319.6E-6
72.07E-9,317.0E-6
72.11E-9,314.5E-6
72.19E-9,309.2E-6
72.35E-9,296.0E-6
72.67E-9,245.7E-6
72.96E-9,178.2E-6
73.25E-9,112.5E-6
73.63E-9,55.10E-6
73.98E-9,26.74E-6
74.31E-9,13.37E-6
74.65E-9,6.257E-6
75.07E-9,2.483E-6
75.59E-9,681.7E-9
76.28E-9,127.7E-9
77.24E-9,-18.32E-9
78.70E-9,16.06E-9
80.00E-9,-16.22E-9
80.07E-9,2.268E-6
80.18E-9,1.950E-6
80.34E-9,-6.543E-6
80.54E-9,-52.83E-6
80.74E-9,-132.3E-6
80.87E-9,-186.0E-6
81.00E-9,-238.0E-6
81.02E-9,-239.4E-6
81.07E-9,-239.1E-6
81.11E-9,-238.8E-6
81.20E-9,-238.1E-6
81.37E-9,-236.5E-6
81.70E-9,-230.1E-6
82.01E-9,-208.0E-6
82.41E-9,-139.7E-6
82.71E-9,-85.84E-6
83.07E-9,-40.29E-6
83.53E-9,-12.94E-6
83.87E-9,-5.240E-6
84.25E-9,-2.102E-6
84.69E-9,-439.8E-9
85.34E-9,-199.5E-9
86.26E-9,139.8E-9
87.74E-9,-138.0E-9
89.37E-9,138.6E-9
91.00E-9,-138.8E-9
91.08E-9,-1.173E-6
91.19E-9,-1.175E-6
91.39E-9,12.07E-6
91.57E-9,70.27E-6
91.76E-9,176.1E-6
91.88E-9,248.2E-6
92.00E-9,318.9E-6
92.02E-9,319.6E-6
92.07E-9,317.0E-6
92.11E-9,314.5E-6
92.19E-9,309.2E-6
92.35E-9,296.0E-6
92.67E-9,245.6E-6
92.96E-9,178.2E-6
93.25E-9,112.5E-6
93.63E-9,55.07E-6
93.98E-9,26.72E-6
94.31E-9,13.37E-6
94.65E-9,6.254E-6
95.07E-9,2.481E-6
95.59E-9,681.3E-9
96.28E-9,127.3E-9
97.24E-9,-18.07E-9
98.70E-9,15.81E-9
100.0E-9,-15.97E-9
100.1E-9,2.268E-6
100.2E-9,1.951E-6
100.3E-9,-6.520E-6
100.5E-9,-52.76E-6
100.7E-9,-132.2E-6
100.9E-9,-186.0E-6
101.0E-9,-238.0E-6
101.0E-9,-239.4E-6
101.1E-9,-239.1E-6
101.1E-9,-238.8E-6
101.2E-9,-238.1E-6
101.4E-9,-236.5E-6
101.7E-9,-230.1E-6
102.0E-9,-208.0E-6
102.4E-9,-139.6E-6
102.7E-9,-85.81E-6
103.1E-9,-40.26E-6
103.5E-9,-12.95E-6
103.9E-9,-5.243E-6
104.2E-9,-2.103E-6
104.7E-9,-440.5E-9
105.3E-9,-199.1E-9
106.3E-9,139.3E-9
107.7E-9,-137.5E-9
109.4E-9,138.1E-9
111.0E-9,-138.3E-9
111.1E-9,-1.173E-6
111.2E-9,-1.175E-6
111.4E-9,12.08E-6
111.6E-9,70.29E-6
111.8E-9,176.1E-6
111.9E-9,248.2E-6
112.0E-9,318.9E-6
112.0E-9,319.6E-6
112.1E-9,317.0E-6
112.1E-9,314.5E-6
112.2E-9,309.2E-6
112.4E-9,296.0E-6
112.7E-9,245.7E-6
113.0E-9,178.2E-6
113.3E-9,112.5E-6
113.6E-9,55.09E-6
114.0E-9,26.73E-6
114.3E-9,13.37E-6
114.7E-9,6.256E-6
115.1E-9,2.482E-6
115.6E-9,681.5E-9
116.3E-9,127.6E-9
117.2E-9,-18.22E-9
118.7E-9,15.96E-9
120.0E-9,-16.13E-9
120.1E-9,2.268E-6
120.2E-9,1.950E-6
120.3E-9,-6.535E-6
120.5E-9,-52.80E-6
120.7E-9,-132.2E-6
120.9E-9,-186.0E-6
121.0E-9,-238.0E-6
121.0E-9,-239.4E-6
121.1E-9,-239.1E-6
121.1E-9,-238.8E-6
121.2E-9,-238.1E-6
121.4E-9,-236.5E-6
121.7E-9,-230.1E-6
122.0E-9,-208.0E-6
122.4E-9,-139.7E-6
122.7E-9,-85.83E-6
123.1E-9,-40.28E-6
123.5E-9,-12.94E-6
123.9E-9,-5.241E-6
124.2E-9,-2.102E-6
124.7E-9,-440.0E-9
125.3E-9,-199.3E-9
126.3E-9,139.6E-9
127.7E-9,-137.8E-9
129.4E-9,138.4E-9
131.0E-9,-138.6E-9
131.1E-9,-1.173E-6
131.2E-9,-1.175E-6
131.4E-9,12.07E-6
131.6E-9,70.28E-6
131.8E-9,176.1E-6
131.9E-9,248.2E-6
132.0E-9,318.9E-6
132.0E-9,319.6E-6
132.1E-9,317.0E-6
132.1E-9,314.5E-6
132.2E-9,309.2E-6
132.4E-9,296.0E-6
132.7E-9,245.7E-6
133.0E-9,178.2E-6
133.3E-9,112.5E-6
133.6E-9,55.08E-6
134.0E-9,26.73E-6
134.3E-9,13.37E-6
134.7E-9,6.255E-6
135.1E-9,2.482E-6
135.6E-9,681.4E-9
136.3E-9,127.4E-9
137.2E-9,-18.13E-9
138.7E-9,15.87E-9
140.0E-9,-16.03E-9
140.1E-9,2.268E-6
140.2E-9,1.950E-6
140.3E-9,-6.526E-6
140.5E-9,-52.77E-6
140.7E-9,-132.2E-6
140.9E-9,-186.0E-6
141.0E-9,-238.0E-6
141.0E-9,-239.4E-6
141.1E-9,-239.1E-6
141.1E-9,-238.8E-6
141.2E-9,-238.1E-6
141.4E-9,-236.5E-6
141.7E-9,-230.1E-6
142.0E-9,-208.0E-6
142.4E-9,-139.6E-6
142.7E-9,-85.82E-6
143.1E-9,-40.27E-6
143.5E-9,-12.94E-6
143.9E-9,-5.242E-6
144.2E-9,-2.103E-6
144.7E-9,-440.3E-9
145.3E-9,-199.2E-9
146.3E-9,139.4E-9
147.7E-9,-137.7E-9
149.4E-9,138.2E-9
151.0E-9,-138.4E-9
151.1E-9,-1.173E-6
151.2E-9,-1.175E-6
151.4E-9,12.08E-6
151.6E-9,70.29E-6
151.8E-9,176.1E-6
151.9E-9,248.2E-6
152.0E-9,318.9E-6
152.0E-9,319.6E-6
152.1E-9,317.0E-6
152.1E-9,314.5E-6
152.2E-9,309.2E-6
152.4E-9,296.0E-6
152.7E-9,245.7E-6
153.0E-9,178.2E-6
153.3E-9,112.5E-6
153.6E-9,55.09E-6
154.0E-9,26.73E-6
154.3E-9,13.37E-6
154.7E-9,6.256E-6
155.1E-9,2.482E-6
155.6E-9,681.5E-9
156.3E-9,127.5E-9
157.2E-9,-18.19E-9
158.7E-9,15.93E-9
160.0E-9,-16.09E-9
160.1E-9,2.268E-6
160.2E-9,1.950E-6
160.3E-9,-6.531E-6
160.5E-9,-52.79E-6
160.7E-9,-132.2E-6
160.9E-9,-186.0E-6
161.0E-9,-238.0E-6
161.0E-9,-239.4E-6
161.1E-9,-239.1E-6
161.1E-9,-238.8E-6
161.2E-9,-238.1E-6
161.4E-9,-236.5E-6
161.7E-9,-230.1E-6
162.0E-9,-208.0E-6
162.4E-9,-139.7E-6
162.7E-9,-85.82E-6
163.1E-9,-40.28E-6
163.5E-9,-12.94E-6
163.9E-9,-5.241E-6
164.2E-9,-2.102E-6
164.7E-9,-440.1E-9
165.3E-9,-199.3E-9
166.3E-9,139.5E-9
167.7E-9,-137.8E-9
169.4E-9,138.4E-9
171.0E-9,-138.5E-9
171.1E-9,-1.173E-6
171.2E-9,-1.175E-6
171.4E-9,12.07E-6
171.6E-9,70.28E-6
171.8E-9,176.1E-6
171.9E-9,248.2E-6
172.0E-9,318.9E-6
172.0E-9,319.6E-6
172.1E-9,317.0E-6
172.1E-9,314.5E-6
172.2E-9,309.2E-6
172.4E-9,296.0E-6
172.7E-9,245.7E-6
173.0E-9,178.2E-6
173.3E-9,112.5E-6
173.6E-9,55.08E-6
174.0E-9,26.73E-6
174.3E-9,13.37E-6
174.7E-9,6.255E-6
175.1E-9,2.482E-6
175.6E-9,681.4E-9
176.3E-9,127.4E-9
177.2E-9,-18.15E-9
178.7E-9,15.89E-9
180.0E-9,-16.05E-9
180.1E-9,2.268E-6
180.2E-9,1.950E-6
180.3E-9,-6.528E-6
180.5E-9,-52.78E-6
180.7E-9,-132.2E-6
180.9E-9,-186.0E-6
181.0E-9,-238.0E-6
181.0E-9,-239.4E-6
181.1E-9,-239.1E-6
181.1E-9,-238.8E-6
181.2E-9,-238.1E-6
181.4E-9,-236.5E-6
181.7E-9,-230.1E-6
182.0E-9,-208.0E-6
182.4E-9,-139.7E-6
182.7E-9,-85.82E-6
183.1E-9,-40.27E-6
183.5E-9,-12.94E-6
183.9E-9,-5.242E-6
184.2E-9,-2.102E-6
184.7E-9,-440.2E-9
185.3E-9,-199.2E-9
186.3E-9,139.5E-9
187.7E-9,-137.7E-9
189.4E-9,138.3E-9
191.0E-9,-138.5E-9
191.1E-9,-1.173E-6
191.2E-9,-1.175E-6
191.4E-9,12.07E-6
191.6E-9,70.29E-6
191.8E-9,176.1E-6
191.9E-9,248.2E-6
192.0E-9,318.9E-6
192.0E-9,319.6E-6
192.1E-9,317.0E-6
192.1E-9,314.5E-6
192.2E-9,309.2E-6
192.4E-9,296.0E-6
192.7E-9,245.7E-6
193.0E-9,178.2E-6
193.3E-9,112.5E-6
193.6E-9,55.08E-6
194.0E-9,26.73E-6
194.3E-9,13.37E-6
194.7E-9,6.256E-6
195.1E-9,2.482E-6
195.6E-9,681.5E-9
196.3E-9,127.5E-9
197.2E-9,-18.17E-9
198.7E-9,15.91E-9
200.0E-9,-16.07E-9
