time (s),/C0/PLUS (A)
151.1E-9,330.4E-6
151.1E-9,329.5E-6
151.2E-9,327.6E-6
151.5E-9,323.6E-6
151.9E-9,314.9E-6
152.9E-9,289.7E-6
154.1E-9,215.4E-6
155.1E-9,143.4E-6
156.1E-9,83.55E-6
156.9E-9,49.57E-6
158.0E-9,25.31E-6
159.0E-9,12.70E-6
160.0E-9,6.357E-6
160.1E-9,8.164E-6
160.2E-9,7.155E-6
160.3E-9,1.455E-6
160.6E-9,-78.42E-6
160.8E-9,-159.3E-6
161.0E-9,-241.3E-6
161.0E-9,-242.2E-6
161.1E-9,-242.1E-6
161.1E-9,-242.0E-6
161.2E-9,-241.8E-6
161.5E-9,-241.4E-6
161.9E-9,-240.5E-6
162.8E-9,-238.0E-6
164.5E-9,-221.8E-6
165.6E-9,-174.3E-6
166.8E-9,-103.6E-6
167.7E-9,-57.68E-6
168.8E-9,-25.71E-6
169.4E-9,-17.50E-6
170.0E-9,-11.07E-6
170.0E-9,-11.78E-6
170.1E-9,-10.36E-6
170.2E-9,-8.654E-6
170.4E-9,19.64E-6
170.7E-9,172.2E-6
171.0E-9,330.2E-6
171.0E-9,331.4E-6
171.1E-9,330.2E-6
171.1E-9,329.2E-6
171.3E-9,327.1E-6
171.5E-9,322.8E-6
172.0E-9,312.9E-6
173.1E-9,282.0E-6
174.2E-9,206.4E-6
175.2E-9,135.3E-6
176.2E-9,77.64E-6
177.1E-9,44.40E-6
178.1E-9,22.78E-6
179.1E-9,11.28E-6
180.0E-9,6.369E-6
180.1E-9,8.236E-6
180.2E-9,7.271E-6
180.3E-9,3.827E-6
180.5E-9,-57.93E-6
180.8E-9,-147.4E-6
181.0E-9,-241.6E-6
181.0E-9,-242.2E-6
181.1E-9,-242.1E-6
181.1E-9,-242.0E-6
181.3E-9,-241.8E-6
181.5E-9,-241.3E-6
182.0E-9,-240.3E-6
182.9E-9,-237.5E-6
184.8E-9,-214.0E-6
186.3E-9,-134.3E-6
187.4E-9,-73.49E-6
188.5E-9,-34.48E-6
189.2E-9,-20.22E-6
190.0E-9,-11.38E-6
190.0E-9,-11.79E-6
190.1E-9,-10.26E-6
190.2E-9,-7.772E-6
190.5E-9,43.69E-6
190.7E-9,196.0E-6
191.0E-9,330.1E-6
191.0E-9,331.5E-6
191.1E-9,330.4E-6
191.1E-9,329.5E-6
191.2E-9,327.6E-6
191.5E-9,323.6E-6
191.9E-9,314.9E-6
192.9E-9,289.7E-6
194.1E-9,215.4E-6
195.1E-9,143.4E-6
196.1E-9,83.55E-6
196.9E-9,49.57E-6
198.0E-9,25.31E-6
199.0E-9,12.70E-6
200.0E-9,6.357E-6
