time (s),/C0/PLUS (A)
141.1E-9,-242.3E-6
141.3E-9,-242.1E-6
141.5E-9,-241.8E-6
141.9E-9,-241.0E-6
142.9E-9,-239.1E-6
144.7E-9,-231.0E-6
146.0E-9,-205.6E-6
147.7E-9,-129.6E-6
148.3E-9,-99.17E-6
149.0E-9,-72.79E-6
149.1E-9,-68.65E-6
149.1E-9,-59.42E-6
149.3E-9,-47.35E-6
149.5E-9,14.14E-6
149.7E-9,164.3E-6
150.0E-9,327.6E-6
150.0E-9,329.1E-6
150.1E-9,328.2E-6
150.2E-9,327.3E-6
150.3E-9,325.6E-6
150.6E-9,321.9E-6
151.1E-9,313.8E-6
152.2E-9,291.0E-6
153.7E-9,219.5E-6
154.8E-9,148.4E-6
156.1E-9,87.19E-6
157.3E-9,47.80E-6
158.6E-9,24.41E-6
159.3E-9,16.72E-6
160.0E-9,11.79E-6
160.1E-9,13.33E-6
160.1E-9,11.83E-6
160.3E-9,9.071E-6
160.5E-9,-35.77E-6
160.7E-9,-134.3E-6
161.0E-9,-241.9E-6
161.0E-9,-242.5E-6
161.1E-9,-242.4E-6
161.2E-9,-242.3E-6
161.3E-9,-242.1E-6
161.5E-9,-241.7E-6
162.0E-9,-240.8E-6
163.0E-9,-238.7E-6
165.0E-9,-227.2E-6
166.4E-9,-190.9E-6
167.9E-9,-117.3E-6
169.0E-9,-72.59E-6
169.1E-9,-66.98E-6
169.2E-9,-56.46E-6
169.3E-9,-37.42E-6
169.6E-9,88.98E-6
169.8E-9,207.5E-6
170.0E-9,327.5E-6
170.0E-9,329.4E-6
170.1E-9,328.6E-6
170.1E-9,327.9E-6
170.2E-9,326.6E-6
170.5E-9,323.7E-6
170.9E-9,317.5E-6
171.7E-9,302.1E-6
173.4E-9,236.1E-6
174.6E-9,163.0E-6
175.9E-9,97.22E-6
177.5E-9,43.33E-6
178.8E-9,21.75E-6
180.0E-9,11.18E-6
180.1E-9,12.77E-6
180.2E-9,11.06E-6
180.3E-9,1.494E-6
180.7E-9,-97.46E-6
180.8E-9,-169.8E-6
181.0E-9,-241.2E-6
181.0E-9,-242.5E-6
181.1E-9,-242.4E-6
181.1E-9,-242.3E-6
181.2E-9,-242.2E-6
181.4E-9,-241.9E-6
181.8E-9,-241.2E-6
182.6E-9,-239.7E-6
184.2E-9,-234.3E-6
185.5E-9,-219.1E-6
186.7E-9,-176.5E-6
188.0E-9,-114.5E-6
189.0E-9,-71.74E-6
189.1E-9,-66.70E-6
189.2E-9,-56.40E-6
189.3E-9,-38.57E-6
189.6E-9,79.07E-6
189.8E-9,202.3E-6
190.0E-9,327.6E-6
190.0E-9,329.4E-6
190.1E-9,328.7E-6
190.1E-9,328.0E-6
190.2E-9,326.5E-6
190.5E-9,323.6E-6
190.9E-9,317.2E-6
191.8E-9,301.2E-6
193.4E-9,234.5E-6
194.6E-9,161.6E-6
195.9E-9,96.26E-6
197.5E-9,41.88E-6
198.9E-9,21.09E-6
200.0E-9,11.18E-6
