time (s),/C0/PLUS (A)
80.15E-9,8.669E-6
80.27E-9,5.848E-6
80.52E-9,-46.83E-6
80.76E-9,-140.8E-6
81.00E-9,-241.8E-6
81.03E-9,-242.4E-6
81.09E-9,-242.3E-6
81.15E-9,-242.2E-6
81.28E-9,-242.0E-6
81.52E-9,-241.6E-6
82.00E-9,-240.6E-6
82.97E-9,-238.2E-6
84.90E-9,-222.6E-6
86.13E-9,-176.4E-6
87.47E-9,-105.0E-6
88.36E-9,-66.45E-6
89.25E-9,-38.73E-6
89.31E-9,-36.75E-6
89.40E-9,-31.31E-6
89.54E-9,-22.39E-6
89.80E-9,61.02E-6
90.03E-9,190.1E-6
90.25E-9,329.2E-6
90.28E-9,330.9E-6
90.34E-9,330.1E-6
90.40E-9,329.3E-6
90.51E-9,327.6E-6
90.74E-9,324.2E-6
91.20E-9,316.6E-6
92.12E-9,296.8E-6
93.59E-9,225.7E-6
94.66E-9,152.8E-6
95.79E-9,90.06E-6
96.89E-9,49.40E-6
98.08E-9,25.09E-6
99.22E-9,12.41E-6
100.0E-9,8.050E-6
100.1E-9,9.777E-6
100.1E-9,8.669E-6
100.3E-9,5.846E-6
100.5E-9,-46.86E-6
100.8E-9,-140.8E-6
101.0E-9,-241.8E-6
101.0E-9,-242.4E-6
101.1E-9,-242.3E-6
101.2E-9,-242.2E-6
101.3E-9,-242.0E-6
101.5E-9,-241.6E-6
102.0E-9,-240.6E-6
103.0E-9,-238.2E-6
104.9E-9,-222.6E-6
106.1E-9,-176.4E-6
107.5E-9,-105.1E-6
108.4E-9,-66.46E-6
109.2E-9,-38.73E-6
109.3E-9,-36.75E-6
109.4E-9,-31.31E-6
109.5E-9,-22.38E-6
109.8E-9,61.06E-6
110.0E-9,190.1E-6
110.2E-9,329.2E-6
110.3E-9,330.9E-6
110.3E-9,330.1E-6
110.4E-9,329.3E-6
110.5E-9,327.6E-6
110.7E-9,324.2E-6
111.2E-9,316.6E-6
112.1E-9,296.8E-6
113.6E-9,225.8E-6
114.7E-9,152.8E-6
115.8E-9,90.07E-6
116.9E-9,49.40E-6
118.1E-9,25.09E-6
119.2E-9,12.41E-6
120.0E-9,8.050E-6
120.1E-9,9.777E-6
120.1E-9,8.669E-6
120.3E-9,5.847E-6
120.5E-9,-46.85E-6
120.8E-9,-140.8E-6
121.0E-9,-241.8E-6
121.0E-9,-242.4E-6
121.1E-9,-242.3E-6
121.2E-9,-242.2E-6
121.3E-9,-242.0E-6
121.5E-9,-241.6E-6
122.0E-9,-240.6E-6
123.0E-9,-238.2E-6
124.9E-9,-222.6E-6
126.1E-9,-176.4E-6
127.5E-9,-105.1E-6
128.4E-9,-66.45E-6
129.3E-9,-38.73E-6
129.3E-9,-36.75E-6
129.4E-9,-31.31E-6
129.5E-9,-22.38E-6
129.8E-9,61.05E-6
130.0E-9,190.1E-6
130.3E-9,329.2E-6
130.3E-9,330.9E-6
130.3E-9,330.1E-6
130.4E-9,329.3E-6
130.5E-9,327.6E-6
130.7E-9,324.2E-6
131.2E-9,316.6E-6
132.1E-9,296.8E-6
133.6E-9,225.8E-6
134.7E-9,152.8E-6
135.8E-9,90.07E-6
136.9E-9,49.40E-6
138.1E-9,25.09E-6
139.2E-9,12.41E-6
140.0E-9,8.050E-6
140.1E-9,9.777E-6
140.1E-9,8.669E-6
140.3E-9,5.846E-6
140.5E-9,-46.85E-6
140.8E-9,-140.8E-6
141.0E-9,-241.8E-6
141.0E-9,-242.4E-6
141.1E-9,-242.3E-6
141.2E-9,-242.2E-6
141.3E-9,-242.0E-6
141.5E-9,-241.6E-6
142.0E-9,-240.6E-6
143.0E-9,-238.2E-6
144.9E-9,-222.6E-6
146.1E-9,-176.4E-6
147.5E-9,-105.1E-6
148.4E-9,-66.46E-6
149.3E-9,-38.73E-6
149.3E-9,-36.75E-6
149.4E-9,-31.31E-6
149.5E-9,-22.38E-6
149.8E-9,61.05E-6
150.0E-9,190.1E-6
150.3E-9,329.2E-6
150.3E-9,330.9E-6
150.3E-9,330.1E-6
150.4E-9,329.3E-6
150.5E-9,327.6E-6
150.7E-9,324.2E-6
151.2E-9,316.6E-6
152.1E-9,296.8E-6
153.6E-9,225.8E-6
154.7E-9,152.8E-6
155.8E-9,90.07E-6
156.9E-9,49.40E-6
158.1E-9,25.09E-6
159.2E-9,12.41E-6
160.0E-9,8.050E-6
160.1E-9,9.777E-6
160.1E-9,8.669E-6
160.3E-9,5.847E-6
160.5E-9,-46.85E-6
160.8E-9,-140.8E-6
161.0E-9,-241.8E-6
161.0E-9,-242.4E-6
161.1E-9,-242.3E-6
161.2E-9,-242.2E-6
161.3E-9,-242.0E-6
161.5E-9,-241.6E-6
162.0E-9,-240.6E-6
163.0E-9,-238.2E-6
164.9E-9,-222.6E-6
166.1E-9,-176.4E-6
167.5E-9,-105.1E-6
168.4E-9,-66.46E-6
169.3E-9,-38.73E-6
169.3E-9,-36.75E-6
169.4E-9,-31.31E-6
169.5E-9,-22.38E-6
169.8E-9,61.05E-6
170.0E-9,190.1E-6
170.3E-9,329.2E-6
170.3E-9,330.9E-6
170.3E-9,330.1E-6
170.4E-9,329.3E-6
170.5E-9,327.6E-6
170.7E-9,324.2E-6
171.2E-9,316.6E-6
172.1E-9,296.8E-6
173.6E-9,225.8E-6
174.7E-9,152.8E-6
175.8E-9,90.07E-6
176.9E-9,49.40E-6
178.1E-9,25.09E-6
179.2E-9,12.41E-6
180.0E-9,8.050E-6
180.1E-9,9.777E-6
180.1E-9,8.669E-6
180.3E-9,5.846E-6
180.5E-9,-46.85E-6
180.8E-9,-140.8E-6
181.0E-9,-241.8E-6
181.0E-9,-242.4E-6
181.1E-9,-242.3E-6
181.2E-9,-242.2E-6
181.3E-9,-242.0E-6
181.5E-9,-241.6E-6
182.0E-9,-240.6E-6
183.0E-9,-238.2E-6
184.9E-9,-222.6E-6
186.1E-9,-176.4E-6
187.5E-9,-105.1E-6
188.4E-9,-66.46E-6
189.3E-9,-38.73E-6
189.3E-9,-36.75E-6
189.4E-9,-31.31E-6
189.5E-9,-22.38E-6
189.8E-9,61.05E-6
190.0E-9,190.1E-6
190.3E-9,329.2E-6
190.3E-9,330.9E-6
190.3E-9,330.1E-6
190.4E-9,329.3E-6
190.5E-9,327.6E-6
190.7E-9,324.2E-6
191.2E-9,316.6E-6
192.1E-9,296.8E-6
193.6E-9,225.8E-6
194.7E-9,152.8E-6
195.8E-9,90.07E-6
196.9E-9,49.40E-6
198.1E-9,25.09E-6
199.2E-9,12.41E-6
200.0E-9,8.050E-6
