time (s),/C0/PLUS (A)
60.07E-9,2.533E-6
60.17E-9,2.370E-6
60.33E-9,-4.193E-6
60.65E-9,-94.36E-6
60.82E-9,-167.9E-6
61.00E-9,-240.4E-6
61.03E-9,-241.7E-6
61.08E-9,-241.6E-6
61.13E-9,-241.4E-6
61.23E-9,-241.1E-6
61.43E-9,-240.5E-6
61.84E-9,-239.1E-6
62.64E-9,-234.1E-6
63.35E-9,-220.0E-6
64.00E-9,-178.7E-6
64.72E-9,-116.8E-6
65.37E-9,-67.28E-6
66.10E-9,-32.77E-6
66.89E-9,-13.27E-6
67.63E-9,-5.897E-6
68.32E-9,-2.311E-6
69.00E-9,-1.370E-6
69.05E-9,-2.322E-6
69.14E-9,-2.184E-6
69.25E-9,-1.683E-6
69.48E-9,38.70E-6
69.74E-9,167.1E-6
69.87E-9,247.0E-6
70.00E-9,328.2E-6
70.02E-9,329.7E-6
70.07E-9,328.6E-6
70.11E-9,327.6E-6
70.20E-9,325.6E-6
70.37E-9,321.3E-6
70.70E-9,311.8E-6
71.38E-9,282.3E-6
72.17E-9,208.0E-6
72.81E-9,137.4E-6
73.51E-9,79.32E-6
74.11E-9,46.18E-6
74.82E-9,23.69E-6
75.52E-9,11.79E-6
76.33E-9,5.318E-6
77.28E-9,1.837E-6
78.50E-9,590.8E-9
80.00E-9,-16.78E-9
80.07E-9,2.505E-6
80.19E-9,2.322E-6
80.37E-9,-11.03E-6
80.71E-9,-121.0E-6
80.86E-9,-181.8E-6
81.00E-9,-240.0E-6
81.03E-9,-241.7E-6
81.08E-9,-241.6E-6
81.12E-9,-241.4E-6
81.21E-9,-241.2E-6
81.39E-9,-240.7E-6
81.75E-9,-239.4E-6
82.46E-9,-235.6E-6
83.27E-9,-222.7E-6
83.95E-9,-183.2E-6
84.70E-9,-117.9E-6
85.35E-9,-69.03E-6
86.44E-9,-20.88E-6
87.22E-9,-8.827E-6
88.02E-9,-3.135E-6
88.51E-9,-2.096E-6
89.00E-9,-876.0E-9
89.04E-9,-2.299E-6
89.12E-9,-2.162E-6
89.21E-9,-2.043E-6
89.40E-9,14.69E-6
89.70E-9,144.7E-6
89.85E-9,235.7E-6
90.00E-9,327.9E-6
90.03E-9,329.6E-6
90.08E-9,328.4E-6
90.12E-9,327.4E-6
90.21E-9,325.2E-6
90.39E-9,320.6E-6
90.76E-9,310.0E-6
91.49E-9,274.6E-6
92.24E-9,199.8E-6
92.89E-9,129.9E-6
93.59E-9,73.47E-6
94.28E-9,39.12E-6
94.98E-9,20.23E-6
95.70E-9,9.685E-6
96.53E-9,4.406E-6
97.53E-9,1.290E-6
98.83E-9,504.5E-9
100.0E-9,-77.58E-9
100.1E-9,2.533E-6
100.2E-9,2.370E-6
100.3E-9,-4.193E-6
100.6E-9,-94.36E-6
100.8E-9,-167.9E-6
101.0E-9,-240.4E-6
101.0E-9,-241.7E-6
101.1E-9,-241.6E-6
101.1E-9,-241.4E-6
101.2E-9,-241.1E-6
101.4E-9,-240.5E-6
101.8E-9,-239.1E-6
102.6E-9,-234.1E-6
103.3E-9,-220.0E-6
104.0E-9,-178.7E-6
104.7E-9,-116.8E-6
105.4E-9,-67.28E-6
106.1E-9,-32.77E-6
106.9E-9,-13.27E-6
107.6E-9,-5.897E-6
108.3E-9,-2.311E-6
109.0E-9,-1.370E-6
109.1E-9,-2.322E-6
109.1E-9,-2.184E-6
109.3E-9,-1.683E-6
109.5E-9,38.70E-6
109.7E-9,167.1E-6
109.9E-9,247.0E-6
110.0E-9,328.2E-6
110.0E-9,329.7E-6
110.1E-9,328.6E-6
110.1E-9,327.6E-6
110.2E-9,325.6E-6
110.4E-9,321.3E-6
110.7E-9,311.8E-6
111.4E-9,282.3E-6
112.2E-9,208.0E-6
112.8E-9,137.4E-6
113.5E-9,79.32E-6
114.1E-9,46.18E-6
114.8E-9,23.69E-6
115.5E-9,11.79E-6
116.3E-9,5.318E-6
117.3E-9,1.837E-6
118.5E-9,590.8E-9
120.0E-9,-16.78E-9
120.1E-9,2.505E-6
120.2E-9,2.322E-6
120.4E-9,-11.03E-6
120.7E-9,-121.0E-6
120.9E-9,-181.8E-6
121.0E-9,-240.0E-6
121.0E-9,-241.7E-6
121.1E-9,-241.6E-6
121.1E-9,-241.4E-6
121.2E-9,-241.2E-6
121.4E-9,-240.7E-6
121.7E-9,-239.4E-6
122.5E-9,-235.6E-6
123.3E-9,-222.7E-6
123.9E-9,-183.2E-6
124.7E-9,-117.9E-6
125.4E-9,-69.03E-6
126.4E-9,-20.88E-6
127.2E-9,-8.827E-6
128.0E-9,-3.135E-6
128.5E-9,-2.096E-6
129.0E-9,-876.0E-9
129.0E-9,-2.299E-6
129.1E-9,-2.162E-6
129.2E-9,-2.043E-6
129.4E-9,14.69E-6
129.7E-9,144.7E-6
129.9E-9,235.7E-6
130.0E-9,327.9E-6
130.0E-9,329.6E-6
130.1E-9,328.4E-6
130.1E-9,327.4E-6
130.2E-9,325.2E-6
130.4E-9,320.6E-6
130.8E-9,310.0E-6
131.5E-9,274.6E-6
132.2E-9,199.8E-6
132.9E-9,129.9E-6
133.6E-9,73.47E-6
134.3E-9,39.12E-6
135.0E-9,20.23E-6
135.7E-9,9.685E-6
136.5E-9,4.406E-6
137.5E-9,1.290E-6
138.8E-9,504.5E-9
140.0E-9,-77.58E-9
140.1E-9,2.533E-6
140.2E-9,2.370E-6
140.3E-9,-4.193E-6
140.6E-9,-94.36E-6
140.8E-9,-167.9E-6
141.0E-9,-240.4E-6
141.0E-9,-241.7E-6
141.1E-9,-241.6E-6
141.1E-9,-241.4E-6
141.2E-9,-241.1E-6
141.4E-9,-240.5E-6
141.8E-9,-239.1E-6
142.6E-9,-234.1E-6
143.3E-9,-220.0E-6
144.0E-9,-178.7E-6
144.7E-9,-116.8E-6
145.4E-9,-67.28E-6
146.1E-9,-32.77E-6
146.9E-9,-13.27E-6
147.6E-9,-5.897E-6
148.3E-9,-2.311E-6
149.0E-9,-1.370E-6
149.1E-9,-2.322E-6
149.1E-9,-2.184E-6
149.3E-9,-1.683E-6
149.5E-9,38.70E-6
149.7E-9,167.1E-6
149.9E-9,247.0E-6
150.0E-9,328.2E-6
150.0E-9,329.7E-6
150.1E-9,328.6E-6
150.1E-9,327.6E-6
150.2E-9,325.6E-6
150.4E-9,321.3E-6
150.7E-9,311.8E-6
151.4E-9,282.3E-6
152.2E-9,208.0E-6
152.8E-9,137.4E-6
153.5E-9,79.32E-6
154.1E-9,46.18E-6
154.8E-9,23.69E-6
155.5E-9,11.79E-6
156.3E-9,5.318E-6
157.3E-9,1.837E-6
158.5E-9,590.8E-9
160.0E-9,-16.78E-9
160.1E-9,2.505E-6
160.2E-9,2.322E-6
160.4E-9,-11.03E-6
160.7E-9,-121.0E-6
160.9E-9,-181.8E-6
161.0E-9,-240.0E-6
161.0E-9,-241.7E-6
161.1E-9,-241.6E-6
161.1E-9,-241.4E-6
161.2E-9,-241.2E-6
161.4E-9,-240.7E-6
161.7E-9,-239.4E-6
162.5E-9,-235.6E-6
163.3E-9,-222.7E-6
163.9E-9,-183.2E-6
164.7E-9,-117.9E-6
165.4E-9,-69.03E-6
166.4E-9,-20.88E-6
167.2E-9,-8.827E-6
168.0E-9,-3.135E-6
168.5E-9,-2.096E-6
169.0E-9,-876.0E-9
169.0E-9,-2.299E-6
169.1E-9,-2.162E-6
169.2E-9,-2.043E-6
169.4E-9,14.69E-6
169.7E-9,144.7E-6
169.9E-9,235.7E-6
170.0E-9,327.9E-6
170.0E-9,329.6E-6
170.1E-9,328.4E-6
170.1E-9,327.4E-6
170.2E-9,325.2E-6
170.4E-9,320.6E-6
170.8E-9,310.0E-6
171.5E-9,274.6E-6
172.2E-9,199.8E-6
172.9E-9,129.9E-6
173.6E-9,73.47E-6
174.3E-9,39.12E-6
175.0E-9,20.23E-6
175.7E-9,9.685E-6
176.5E-9,4.406E-6
177.5E-9,1.290E-6
178.8E-9,504.5E-9
180.0E-9,-77.58E-9
180.1E-9,2.533E-6
180.2E-9,2.370E-6
180.3E-9,-4.193E-6
180.6E-9,-94.36E-6
180.8E-9,-167.9E-6
181.0E-9,-240.4E-6
181.0E-9,-241.7E-6
181.1E-9,-241.6E-6
181.1E-9,-241.4E-6
181.2E-9,-241.1E-6
181.4E-9,-240.5E-6
181.8E-9,-239.1E-6
182.6E-9,-234.1E-6
183.3E-9,-220.0E-6
184.0E-9,-178.7E-6
184.7E-9,-116.8E-6
185.4E-9,-67.28E-6
186.1E-9,-32.77E-6
186.9E-9,-13.27E-6
187.6E-9,-5.897E-6
188.3E-9,-2.311E-6
189.0E-9,-1.370E-6
189.1E-9,-2.322E-6
189.1E-9,-2.184E-6
189.3E-9,-1.683E-6
189.5E-9,38.70E-6
189.7E-9,167.1E-6
189.9E-9,247.0E-6
190.0E-9,328.2E-6
190.0E-9,329.7E-6
190.1E-9,328.6E-6
190.1E-9,327.6E-6
190.2E-9,325.6E-6
190.4E-9,321.3E-6
190.7E-9,311.8E-6
191.4E-9,282.3E-6
192.2E-9,208.0E-6
192.8E-9,137.4E-6
193.5E-9,79.32E-6
194.1E-9,46.18E-6
194.8E-9,23.69E-6
195.5E-9,11.79E-6
196.3E-9,5.318E-6
197.3E-9,1.837E-6
198.5E-9,590.8E-9
200.0E-9,-16.78E-9
