time (s),/C0/PLUS (A)
32.96E-9,290.7E-6
33.63E-9,220.5E-6
34.15E-9,149.9E-6
34.71E-9,88.55E-6
35.20E-9,52.53E-6
35.79E-9,26.68E-6
36.36E-9,13.49E-6
37.01E-9,6.213E-6
37.75E-9,2.281E-6
38.71E-9,756.2E-9
39.35E-9,201.6E-9
40.00E-9,223.8E-9
40.05E-9,2.573E-6
40.14E-9,2.389E-6
40.25E-9,1.605E-6
40.47E-9,-33.36E-6
40.72E-9,-122.9E-6
40.86E-9,-182.4E-6
41.00E-9,-239.7E-6
41.02E-9,-241.3E-6
41.07E-9,-241.1E-6
41.12E-9,-241.0E-6
41.21E-9,-240.7E-6
41.38E-9,-240.0E-6
41.74E-9,-238.3E-6
42.45E-9,-231.8E-6
43.02E-9,-211.3E-6
43.80E-9,-137.3E-6
44.35E-9,-82.96E-6
45.00E-9,-38.13E-6
45.82E-9,-12.12E-6
46.43E-9,-4.887E-6
47.12E-9,-1.944E-6
47.93E-9,-384.6E-9
49.12E-9,-180.8E-9
50.06E-9,118.7E-9
51.00E-9,-131.4E-9
51.06E-9,-1.280E-6
51.16E-9,-1.324E-6
51.29E-9,426.2E-9
51.57E-9,74.25E-6
51.79E-9,200.4E-6
52.00E-9,326.3E-6
52.04E-9,327.4E-6
52.10E-9,325.5E-6
52.16E-9,323.8E-6
52.27E-9,320.3E-6
52.50E-9,312.4E-6
52.96E-9,290.7E-6
53.63E-9,220.5E-6
54.15E-9,149.9E-6
54.71E-9,88.57E-6
55.20E-9,52.54E-6
55.79E-9,26.68E-6
56.36E-9,13.49E-6
57.01E-9,6.214E-6
57.75E-9,2.282E-6
58.71E-9,756.5E-9
59.35E-9,201.7E-9
60.00E-9,223.8E-9
60.05E-9,2.573E-6
60.14E-9,2.389E-6
60.25E-9,1.604E-6
60.47E-9,-33.38E-6
60.72E-9,-122.9E-6
60.86E-9,-182.4E-6
61.00E-9,-239.7E-6
61.02E-9,-241.3E-6
61.07E-9,-241.1E-6
61.12E-9,-241.0E-6
61.21E-9,-240.7E-6
61.38E-9,-240.0E-6
61.74E-9,-238.3E-6
62.45E-9,-231.8E-6
63.02E-9,-211.3E-6
63.80E-9,-137.3E-6
64.35E-9,-82.96E-6
65.00E-9,-38.13E-6
65.82E-9,-12.12E-6
66.43E-9,-4.886E-6
67.12E-9,-1.943E-6
67.93E-9,-384.5E-9
69.12E-9,-180.9E-9
70.06E-9,118.8E-9
71.00E-9,-131.5E-9
71.06E-9,-1.280E-6
71.16E-9,-1.324E-6
71.29E-9,425.8E-9
71.57E-9,74.24E-6
71.79E-9,200.4E-6
72.00E-9,326.3E-6
72.04E-9,327.4E-6
72.10E-9,325.5E-6
72.16E-9,323.8E-6
72.27E-9,320.3E-6
72.50E-9,312.4E-6
72.96E-9,290.7E-6
73.63E-9,220.5E-6
74.15E-9,149.9E-6
74.71E-9,88.57E-6
75.20E-9,52.54E-6
75.79E-9,26.68E-6
76.36E-9,13.49E-6
77.01E-9,6.214E-6
77.75E-9,2.281E-6
78.71E-9,756.4E-9
79.35E-9,201.7E-9
80.00E-9,223.8E-9
80.05E-9,2.573E-6
80.14E-9,2.389E-6
80.25E-9,1.604E-6
80.47E-9,-33.37E-6
80.72E-9,-122.9E-6
80.86E-9,-182.4E-6
81.00E-9,-239.7E-6
81.02E-9,-241.3E-6
81.07E-9,-241.1E-6
81.12E-9,-241.0E-6
81.21E-9,-240.7E-6
81.38E-9,-240.0E-6
81.74E-9,-238.3E-6
82.45E-9,-231.8E-6
83.02E-9,-211.3E-6
83.80E-9,-137.3E-6
84.35E-9,-82.96E-6
85.00E-9,-38.13E-6
85.82E-9,-12.12E-6
86.43E-9,-4.886E-6
87.12E-9,-1.943E-6
87.93E-9,-384.5E-9
89.12E-9,-180.9E-9
90.06E-9,118.8E-9
91.00E-9,-131.5E-9
91.06E-9,-1.280E-6
91.16E-9,-1.324E-6
91.29E-9,425.8E-9
91.57E-9,74.24E-6
91.79E-9,200.4E-6
92.00E-9,326.3E-6
92.04E-9,327.4E-6
92.10E-9,325.5E-6
92.16E-9,323.8E-6
92.27E-9,320.3E-6
92.50E-9,312.4E-6
92.96E-9,290.7E-6
93.63E-9,220.5E-6
94.15E-9,149.9E-6
94.71E-9,88.57E-6
95.20E-9,52.54E-6
95.79E-9,26.68E-6
96.36E-9,13.49E-6
97.01E-9,6.214E-6
97.75E-9,2.281E-6
98.71E-9,756.4E-9
99.35E-9,201.7E-9
100.0E-9,223.8E-9
100.1E-9,2.573E-6
100.1E-9,2.389E-6
100.2E-9,1.604E-6
100.5E-9,-33.37E-6
100.7E-9,-122.9E-6
100.9E-9,-182.4E-6
101.0E-9,-239.7E-6
101.0E-9,-241.3E-6
101.1E-9,-241.1E-6
101.1E-9,-241.0E-6
101.2E-9,-240.7E-6
101.4E-9,-240.0E-6
101.7E-9,-238.3E-6
102.4E-9,-231.8E-6
103.0E-9,-211.3E-6
103.8E-9,-137.3E-6
104.3E-9,-82.96E-6
105.0E-9,-38.13E-6
105.8E-9,-12.12E-6
106.4E-9,-4.886E-6
107.1E-9,-1.943E-6
107.9E-9,-384.5E-9
109.1E-9,-180.9E-9
110.1E-9,118.8E-9
111.0E-9,-131.5E-9
111.1E-9,-1.280E-6
111.2E-9,-1.324E-6
111.3E-9,425.8E-9
111.6E-9,74.24E-6
111.8E-9,200.4E-6
112.0E-9,326.3E-6
112.0E-9,327.4E-6
112.1E-9,325.5E-6
112.2E-9,323.8E-6
112.3E-9,320.3E-6
112.5E-9,312.4E-6
113.0E-9,290.7E-6
113.6E-9,220.5E-6
114.2E-9,149.9E-6
114.7E-9,88.57E-6
115.2E-9,52.54E-6
115.8E-9,26.68E-6
116.4E-9,13.49E-6
117.0E-9,6.214E-6
117.8E-9,2.281E-6
118.7E-9,756.4E-9
119.4E-9,201.7E-9
120.0E-9,223.8E-9
120.1E-9,2.573E-6
120.1E-9,2.389E-6
120.2E-9,1.604E-6
120.5E-9,-33.37E-6
120.7E-9,-122.9E-6
120.9E-9,-182.4E-6
121.0E-9,-239.7E-6
121.0E-9,-241.3E-6
121.1E-9,-241.1E-6
121.1E-9,-241.0E-6
121.2E-9,-240.7E-6
121.4E-9,-240.0E-6
121.7E-9,-238.3E-6
122.4E-9,-231.8E-6
123.0E-9,-211.3E-6
123.8E-9,-137.3E-6
124.3E-9,-82.96E-6
125.0E-9,-38.13E-6
125.8E-9,-12.12E-6
126.4E-9,-4.886E-6
127.1E-9,-1.943E-6
127.9E-9,-384.5E-9
129.1E-9,-180.9E-9
130.1E-9,118.8E-9
131.0E-9,-131.5E-9
131.1E-9,-1.280E-6
131.2E-9,-1.324E-6
131.3E-9,425.8E-9
131.6E-9,74.24E-6
131.8E-9,200.4E-6
132.0E-9,326.3E-6
132.0E-9,327.4E-6
132.1E-9,325.5E-6
132.2E-9,323.8E-6
132.3E-9,320.3E-6
132.5E-9,312.4E-6
133.0E-9,290.7E-6
133.6E-9,220.5E-6
134.2E-9,149.9E-6
134.7E-9,88.57E-6
135.2E-9,52.54E-6
135.8E-9,26.68E-6
136.4E-9,13.49E-6
137.0E-9,6.214E-6
137.8E-9,2.281E-6
138.7E-9,756.4E-9
139.4E-9,201.7E-9
140.0E-9,223.8E-9
140.1E-9,2.573E-6
140.1E-9,2.389E-6
140.2E-9,1.604E-6
140.5E-9,-33.37E-6
140.7E-9,-122.9E-6
140.9E-9,-182.4E-6
141.0E-9,-239.7E-6
141.0E-9,-241.3E-6
141.1E-9,-241.1E-6
141.1E-9,-241.0E-6
141.2E-9,-240.7E-6
141.4E-9,-240.0E-6
141.7E-9,-238.3E-6
142.4E-9,-231.8E-6
143.0E-9,-211.3E-6
143.8E-9,-137.3E-6
144.3E-9,-82.96E-6
145.0E-9,-38.13E-6
145.8E-9,-12.12E-6
146.4E-9,-4.886E-6
147.1E-9,-1.943E-6
147.9E-9,-384.5E-9
149.1E-9,-180.9E-9
150.1E-9,118.8E-9
151.0E-9,-131.5E-9
151.1E-9,-1.280E-6
151.2E-9,-1.324E-6
151.3E-9,425.8E-9
151.6E-9,74.24E-6
151.8E-9,200.4E-6
152.0E-9,326.3E-6
152.0E-9,327.4E-6
152.1E-9,325.5E-6
152.2E-9,323.8E-6
152.3E-9,320.3E-6
152.5E-9,312.4E-6
153.0E-9,290.7E-6
153.6E-9,220.5E-6
154.2E-9,149.9E-6
154.7E-9,88.57E-6
155.2E-9,52.54E-6
155.8E-9,26.68E-6
156.4E-9,13.49E-6
157.0E-9,6.214E-6
157.8E-9,2.281E-6
158.7E-9,756.4E-9
159.4E-9,201.7E-9
160.0E-9,223.8E-9
160.1E-9,2.573E-6
160.1E-9,2.389E-6
160.2E-9,1.604E-6
160.5E-9,-33.37E-6
160.7E-9,-122.9E-6
160.9E-9,-182.4E-6
161.0E-9,-239.7E-6
161.0E-9,-241.3E-6
161.1E-9,-241.1E-6
161.1E-9,-241.0E-6
161.2E-9,-240.7E-6
161.4E-9,-240.0E-6
161.7E-9,-238.3E-6
162.4E-9,-231.8E-6
163.0E-9,-211.3E-6
163.8E-9,-137.3E-6
164.3E-9,-82.96E-6
165.0E-9,-38.13E-6
165.8E-9,-12.12E-6
166.4E-9,-4.886E-6
167.1E-9,-1.943E-6
167.9E-9,-384.5E-9
169.1E-9,-180.9E-9
170.1E-9,118.8E-9
171.0E-9,-131.5E-9
171.1E-9,-1.280E-6
171.2E-9,-1.324E-6
171.3E-9,425.8E-9
171.6E-9,74.24E-6
171.8E-9,200.4E-6
172.0E-9,326.3E-6
172.0E-9,327.4E-6
172.1E-9,325.5E-6
172.2E-9,323.8E-6
172.3E-9,320.3E-6
172.5E-9,312.4E-6
173.0E-9,290.7E-6
173.6E-9,220.5E-6
174.2E-9,149.9E-6
174.7E-9,88.57E-6
175.2E-9,52.54E-6
175.8E-9,26.68E-6
176.4E-9,13.49E-6
177.0E-9,6.214E-6
177.8E-9,2.281E-6
178.7E-9,756.4E-9
179.4E-9,201.7E-9
180.0E-9,223.8E-9
180.1E-9,2.573E-6
180.1E-9,2.389E-6
180.2E-9,1.604E-6
180.5E-9,-33.37E-6
180.7E-9,-122.9E-6
180.9E-9,-182.4E-6
181.0E-9,-239.7E-6
181.0E-9,-241.3E-6
181.1E-9,-241.1E-6
181.1E-9,-241.0E-6
181.2E-9,-240.7E-6
181.4E-9,-240.0E-6
181.7E-9,-238.3E-6
182.4E-9,-231.8E-6
183.0E-9,-211.3E-6
183.8E-9,-137.3E-6
184.3E-9,-82.96E-6
185.0E-9,-38.13E-6
185.8E-9,-12.12E-6
186.4E-9,-4.886E-6
187.1E-9,-1.943E-6
187.9E-9,-384.5E-9
189.1E-9,-180.9E-9
190.1E-9,118.8E-9
191.0E-9,-131.5E-9
191.1E-9,-1.280E-6
191.2E-9,-1.324E-6
191.3E-9,425.8E-9
191.6E-9,74.24E-6
191.8E-9,200.4E-6
192.0E-9,326.3E-6
192.0E-9,327.4E-6
192.1E-9,325.5E-6
192.2E-9,323.8E-6
192.3E-9,320.3E-6
192.5E-9,312.4E-6
193.0E-9,290.7E-6
193.6E-9,220.5E-6
194.2E-9,149.9E-6
194.7E-9,88.57E-6
195.2E-9,52.54E-6
195.8E-9,26.68E-6
196.4E-9,13.49E-6
197.0E-9,6.214E-6
197.8E-9,2.281E-6
198.7E-9,756.4E-9
199.4E-9,201.7E-9
200.0E-9,223.8E-9
